epoch,train_loss,train_dist,val_loss,val_dist
1,0.05475077979856481,0.2886184555987517,0.041009635496884585,0.2405671674311161
2,0.040765308652073146,0.2378366535405318,0.03910050541721284,0.2312317002415657
